dstMac,srcMac,IPType,version,header length,type of service,total length,header identification,others and fragment offset,time to live,type of protocol,header checksum,src IP address,dst IP address
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,79,16468,16384,64,17,40549,172.30.0.1,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,38,6,29220,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1244,0,16384,38,6,19564,151.101.188.133,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,74,16472,16384,64,17,40550,172.30.0.1,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,14100,172.30.3.167,151.101.188.133
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,22057,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,37263,172.30.3.167,216.239.32.116
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,43,6,62565,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,38,6,27952,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,38,6,27951,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,862,2,16384,38,6,28408,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,22448,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,3,16384,37,6,53365,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,3,16384,37,6,53365,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,38,6,29181,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
